hpo_iri,hpo_label,term,term_label,do_type,digital_object,file_url
http://purl.obolibrary.org/obo/HP_0002089,Pulmonary hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002048,lung,2d-ftu,https://purl.humanatlas.io/2d-ftu/lung-pulmonary-alveolus,https://cdn.humanatlas.io/digital-objects/2d-ftu/lung-pulmonary-alveolus/v1.4/assets/2d-ftu-lung-pulmonary-alveolus.svg
http://purl.obolibrary.org/obo/HP_0002206,Pulmonary fibrosis,http://purl.obolibrary.org/obo/UBERON_0002048,lung,2d-ftu,https://purl.humanatlas.io/2d-ftu/lung-pulmonary-alveolus,https://cdn.humanatlas.io/digital-objects/2d-ftu/lung-pulmonary-alveolus/v1.4/assets/2d-ftu-lung-pulmonary-alveolus.svg
http://purl.obolibrary.org/obo/HP_0002088,Abnormal lung morphology,http://purl.obolibrary.org/obo/UBERON_0002048,lung,2d-ftu,https://purl.humanatlas.io/2d-ftu/lung-pulmonary-alveolus,https://cdn.humanatlas.io/digital-objects/2d-ftu/lung-pulmonary-alveolus/v1.4/assets/2d-ftu-lung-pulmonary-alveolus.svg
http://purl.obolibrary.org/obo/HP_0410259,Hepatopulmonary fusion,http://purl.obolibrary.org/obo/UBERON_0002048,lung,2d-ftu,https://purl.humanatlas.io/2d-ftu/lung-pulmonary-alveolus,https://cdn.humanatlas.io/digital-objects/2d-ftu/lung-pulmonary-alveolus/v1.4/assets/2d-ftu-lung-pulmonary-alveolus.svg
http://purl.obolibrary.org/obo/HP_0100598,Pulmonary edema,http://purl.obolibrary.org/obo/UBERON_0002048,lung,2d-ftu,https://purl.humanatlas.io/2d-ftu/lung-pulmonary-alveolus,https://cdn.humanatlas.io/digital-objects/2d-ftu/lung-pulmonary-alveolus/v1.4/assets/2d-ftu-lung-pulmonary-alveolus.svg
http://purl.obolibrary.org/obo/HP_0200040,Epidermoid cyst,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000953,Hyperpigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0011123,Inflammatory abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0006739,Squamous cell carcinoma of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0008065,Aplasia/Hypoplasia of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0007392,Excessive wrinkled skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0011121,Abnormal skin morphology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0011122,Abnormality of skin physiology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0004334,Dermal atrophy,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000951,Abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000958,Dry skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000961,Cyanosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000963,Thin skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000973,Cutis laxa,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000974,Hyperextensible skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000977,Soft skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000980,Pallor,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000987,Atypical scarring of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000988,Skin rash,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0000992,Cutaneous photosensitivity,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0001030,Fragile skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0008066,Abnormal blistering of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0001072,Thickened skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0030053,Stiff skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-dermal-papilla,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-dermal-papilla/v1.2/assets/2d-ftu-skin-dermal-papilla.svg
http://purl.obolibrary.org/obo/HP_0200040,Epidermoid cyst,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000953,Hyperpigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0011123,Inflammatory abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0006739,Squamous cell carcinoma of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0008065,Aplasia/Hypoplasia of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0007392,Excessive wrinkled skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0011121,Abnormal skin morphology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0011122,Abnormality of skin physiology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0004334,Dermal atrophy,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000951,Abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000958,Dry skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000961,Cyanosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000963,Thin skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000973,Cutis laxa,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000974,Hyperextensible skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000977,Soft skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000980,Pallor,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000987,Atypical scarring of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000988,Skin rash,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0000992,Cutaneous photosensitivity,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0001030,Fragile skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0008066,Abnormal blistering of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0001072,Thickened skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0030053,Stiff skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-epidermal-ridge,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-epidermal-ridge/v1.2/assets/2d-ftu-skin-epidermal-ridge.svg
http://purl.obolibrary.org/obo/HP_0200040,Epidermoid cyst,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0000953,Hyperpigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0011123,Inflammatory abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0006739,Squamous cell carcinoma of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0008065,Aplasia/Hypoplasia of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0007392,Excessive wrinkled skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0011121,Abnormal skin morphology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0011122,Abnormality of skin physiology,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0004334,Dermal atrophy,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0000951,Abnormality of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0000958,Dry skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
http://purl.obolibrary.org/obo/HP_0000961,Cyanosis,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,2d-ftu,https://purl.humanatlas.io/2d-ftu/skin-hair-follicle,https://cdn.humanatlas.io/digital-objects/2d-ftu/skin-hair-follicle/v1.1/assets/2d-ftu-skin-hair-follicle.svg
